"id_11km","id_55km","id_111km","id_222km"
14602,574,152,30
14603,574,152,30
14604,574,152,30
14605,575,153,31
14606,575,153,31
14607,575,153,31
14631,580,155,32
14632,580,155,32
14633,580,155,32
14634,580,155,32
14645,583,157,33
14646,583,157,33
14647,583,157,33
14648,583,157,33
14649,583,157,33
14650,584,157,33
14651,584,157,33
14652,584,157,33
14653,584,157,33
14654,584,157,33
14655,585,158,33
14656,585,158,33
14657,585,158,33
14658,585,158,33
14659,585,158,33
14660,586,158,33
14661,586,158,33
14662,586,158,33
14663,586,158,33
14664,586,158,33
14665,587,159,34
14666,587,159,34
14667,587,159,34
14668,587,159,34
14669,587,159,34
14670,588,159,34
14671,588,159,34
14672,588,159,34
14673,588,159,34
14674,588,159,34
14675,589,160,34
14676,589,160,34
14677,589,160,34
14678,589,160,34
14679,589,160,34
14680,590,160,34
14681,590,160,34
14682,590,160,34
14683,590,160,34
14684,590,160,34
14685,591,161,35
14686,591,161,35
14687,591,161,35
14688,591,161,35
14689,591,161,35
14690,592,161,35
14691,592,161,35
14692,592,161,35
14693,592,161,35
14694,592,161,35
14695,593,162,35
14696,593,162,35
14697,593,162,35
14698,593,162,35
14699,593,162,35
14700,594,162,35
14701,594,162,35
14974,558,144,26
14975,558,144,26
14976,558,144,26
14977,559,145,27
14978,559,145,27
14979,559,145,27
14980,559,145,27
14981,559,145,27
14982,560,145,27
14983,560,145,27
14984,560,145,27
15016,566,148,28
15017,567,149,29
15018,567,149,29
15019,567,149,29
15020,567,149,29
15021,567,149,29
15022,568,149,29
15023,568,149,29
15024,568,149,29
15025,568,149,29
15026,568,149,29
15027,569,150,29
15028,569,150,29
15029,569,150,29
15030,569,150,29
15031,569,150,29
15032,570,150,29
15033,570,150,29
15034,570,150,29
15035,570,150,29
15036,570,150,29
15037,571,151,30
15038,571,151,30
15039,571,151,30
15040,571,151,30
15041,571,151,30
15042,572,151,30
15043,572,151,30
15044,572,151,30
15045,572,151,30
15046,572,151,30
15047,573,152,30
15048,573,152,30
15049,573,152,30
15050,573,152,30
15051,573,152,30
15052,574,152,30
15053,574,152,30
15054,574,152,30
15055,574,152,30
15056,574,152,30
15057,575,153,31
15058,575,153,31
15059,575,153,31
15082,580,155,32
15083,580,155,32
15084,580,155,32
15085,580,155,32
15086,580,155,32
15087,581,156,32
15088,581,156,32
15089,581,156,32
15090,581,156,32
15091,581,156,32
15092,582,156,32
15093,582,156,32
15094,582,156,32
15095,582,156,32
15097,583,157,33
15098,583,157,33
15099,583,157,33
15100,583,157,33
15101,583,157,33
15102,584,157,33
15103,584,157,33
15104,584,157,33
15105,584,157,33
15106,584,157,33
15107,585,158,33
15108,585,158,33
15109,585,158,33
15110,585,158,33
15111,585,158,33
15112,586,158,33
15113,586,158,33
15114,586,158,33
15115,586,158,33
15116,586,158,33
15117,587,159,34
15118,587,159,34
15119,587,159,34
15120,587,159,34
15121,587,159,34
15122,588,159,34
15123,588,159,34
15124,588,159,34
15125,588,159,34
15126,588,159,34
15127,589,160,34
15128,589,160,34
15129,589,160,34
15130,589,160,34
15131,589,160,34
15132,590,160,34
15133,590,160,34
15134,590,160,34
15135,590,160,34
15136,590,160,34
15137,591,161,35
15138,591,161,35
15139,591,161,35
15140,591,161,35
15141,591,161,35
15142,592,161,35
15143,592,161,35
15144,592,161,35
15145,592,161,35
15146,592,161,35
15147,593,162,35
15148,593,162,35
15149,593,162,35
15150,593,162,35
15151,593,162,35
15152,594,162,35
15153,594,162,35
15154,594,162,35
15155,594,162,35
15413,555,143,26
15414,556,143,26
15426,558,144,26
15427,558,144,26
15428,558,144,26
15429,559,145,27
15430,559,145,27
15431,559,145,27
15432,559,145,27
15433,559,145,27
15434,560,145,27
15435,560,145,27
15436,560,145,27
15437,560,145,27
15468,566,148,28
15469,567,149,29
15470,567,149,29
15471,567,149,29
15472,567,149,29
15473,567,149,29
15474,568,149,29
15475,568,149,29
15476,568,149,29
15477,568,149,29
15478,568,149,29
15479,569,150,29
15480,569,150,29
15481,569,150,29
15482,569,150,29
15483,569,150,29
15484,570,150,29
15485,570,150,29
15486,570,150,29
15487,570,150,29
15488,570,150,29
15489,571,151,30
15490,571,151,30
15491,571,151,30
15492,571,151,30
15493,571,151,30
15494,572,151,30
15495,572,151,30
15496,572,151,30
15497,572,151,30
15498,572,151,30
15499,573,152,30
15500,573,152,30
15501,573,152,30
15502,573,152,30
15503,573,152,30
15504,574,152,30
15505,574,152,30
15506,574,152,30
15507,574,152,30
15508,574,152,30
15509,575,153,31
15510,575,153,31
15511,575,153,31
15512,575,153,31
15533,579,155,32
15534,580,155,32
15535,580,155,32
15536,580,155,32
15537,580,155,32
15538,580,155,32
15539,581,156,32
15540,581,156,32
15541,581,156,32
15542,581,156,32
15543,581,156,32
15544,582,156,32
15545,582,156,32
15546,582,156,32
15547,582,156,32
15548,582,156,32
15549,583,157,33
15550,583,157,33
15551,583,157,33
15552,583,157,33
15553,583,157,33
15554,584,157,33
15555,584,157,33
15556,584,157,33
15557,584,157,33
15558,584,157,33
15559,585,158,33
15560,585,158,33
15561,585,158,33
15562,585,158,33
15563,585,158,33
15564,586,158,33
15565,586,158,33
15566,586,158,33
15567,586,158,33
15568,586,158,33
15569,587,159,34
15570,587,159,34
15571,587,159,34
15572,587,159,34
15573,587,159,34
15574,588,159,34
15575,588,159,34
15576,588,159,34
15577,588,159,34
15578,588,159,34
15579,589,160,34
15580,589,160,34
15581,589,160,34
15582,589,160,34
15583,589,160,34
15584,590,160,34
15585,590,160,34
15586,590,160,34
15587,590,160,34
15588,590,160,34
15589,591,161,35
15590,591,161,35
15591,591,161,35
15592,591,161,35
15593,591,161,35
15594,592,161,35
15595,592,161,35
15596,592,161,35
15597,592,161,35
15598,592,161,35
15599,593,162,35
15600,593,162,35
15601,593,162,35
15602,593,162,35
15603,593,162,35
15604,594,162,35
15605,594,162,35
15606,594,162,35
15607,594,162,35
15608,594,162,35
15862,646,143,26
15863,646,143,26
15864,646,143,26
15865,646,143,26
15866,647,143,26
15867,647,143,26
15868,647,143,26
15869,647,143,26
15870,647,143,26
15871,648,144,26
15872,648,144,26
15873,648,144,26
15874,648,144,26
15875,648,144,26
15876,649,144,26
15877,649,144,26
15878,649,144,26
15879,649,144,26
15880,649,144,26
15881,650,145,27
15882,650,145,27
15883,650,145,27
15884,650,145,27
15885,650,145,27
15886,651,145,27
15887,651,145,27
15888,651,145,27
15889,651,145,27
15920,657,148,28
15921,658,149,29
15922,658,149,29
15923,658,149,29
15924,658,149,29
15925,658,149,29
15926,659,149,29
15927,659,149,29
15928,659,149,29
15929,659,149,29
15930,659,149,29
15931,660,150,29
15932,660,150,29
15933,660,150,29
15934,660,150,29
15935,660,150,29
15936,661,150,29
15937,661,150,29
15938,661,150,29
15939,661,150,29
15940,661,150,29
15941,662,151,30
15942,662,151,30
15943,662,151,30
15944,662,151,30
15945,662,151,30
15946,663,151,30
15947,663,151,30
15948,663,151,30
15949,663,151,30
15950,663,151,30
15951,664,152,30
15952,664,152,30
15953,664,152,30
15954,664,152,30
15955,664,152,30
15956,665,152,30
15957,665,152,30
15958,665,152,30
15959,665,152,30
15960,665,152,30
15961,666,153,31
15962,666,153,31
15963,666,153,31
15964,666,153,31
15965,666,153,31
15981,670,155,32
15982,670,155,32
15983,670,155,32
15984,670,155,32
15985,670,155,32
15986,671,155,32
15987,671,155,32
15988,671,155,32
15989,671,155,32
15990,671,155,32
15991,672,156,32
15992,672,156,32
15993,672,156,32
15994,672,156,32
15995,672,156,32
15996,673,156,32
15997,673,156,32
15998,673,156,32
15999,673,156,32
16000,673,156,32
16001,674,157,33
16002,674,157,33
16003,674,157,33
16004,674,157,33
16005,674,157,33
16006,675,157,33
16007,675,157,33
16008,675,157,33
16009,675,157,33
16010,675,157,33
16011,676,158,33
16012,676,158,33
16013,676,158,33
16014,676,158,33
16015,676,158,33
16016,677,158,33
16017,677,158,33
16018,677,158,33
16019,677,158,33
16020,677,158,33
16021,678,159,34
16022,678,159,34
16023,678,159,34
16024,678,159,34
16025,678,159,34
16026,679,159,34
16027,679,159,34
16028,679,159,34
16029,679,159,34
16030,679,159,34
16031,680,160,34
16032,680,160,34
16033,680,160,34
16034,680,160,34
16035,680,160,34
16036,681,160,34
16037,681,160,34
16038,681,160,34
16039,681,160,34
16040,681,160,34
16041,682,161,35
16042,682,161,35
16043,682,161,35
16044,682,161,35
16045,682,161,35
16046,683,161,35
16047,683,161,35
16048,683,161,35
16049,683,161,35
16050,683,161,35
16051,684,162,35
16052,684,162,35
16053,684,162,35
16054,684,162,35
16055,684,162,35
16056,685,162,35
16057,685,162,35
16058,685,162,35
16059,685,162,35
16060,685,162,35
16061,686,163,36
16314,646,143,26
16315,646,143,26
16316,646,143,26
16317,646,143,26
16318,647,143,26
16319,647,143,26
16320,647,143,26
16321,647,143,26
16322,647,143,26
16323,648,144,26
16324,648,144,26
16325,648,144,26
16326,648,144,26
16327,648,144,26
16328,649,144,26
16329,649,144,26
16330,649,144,26
16331,649,144,26
16332,649,144,26
16333,650,145,27
16334,650,145,27
16335,650,145,27
16336,650,145,27
16337,650,145,27
16338,651,145,27
16339,651,145,27
16340,651,145,27
16341,651,145,27
16342,651,145,27
16371,657,148,28
16372,657,148,28
16373,658,149,29
16374,658,149,29
16375,658,149,29
16376,658,149,29
16377,658,149,29
16378,659,149,29
16379,659,149,29
16380,659,149,29
16381,659,149,29
16382,659,149,29
16383,660,150,29
16384,660,150,29
16385,660,150,29
16386,660,150,29
16387,660,150,29
16388,661,150,29
16389,661,150,29
16390,661,150,29
16391,661,150,29
16392,661,150,29
16393,662,151,30
16394,662,151,30
16395,662,151,30
16396,662,151,30
16397,662,151,30
16398,663,151,30
16399,663,151,30
16400,663,151,30
16401,663,151,30
16402,663,151,30
16403,664,152,30
16404,664,152,30
16405,664,152,30
16406,664,152,30
16407,664,152,30
16408,665,152,30
16409,665,152,30
16410,665,152,30
16411,665,152,30
16412,665,152,30
16413,666,153,31
16414,666,153,31
16415,666,153,31
16416,666,153,31
16417,666,153,31
16418,667,153,31
16429,669,154,31
16430,669,154,31
16431,669,154,31
16432,669,154,31
16433,670,155,32
16434,670,155,32
16435,670,155,32
16436,670,155,32
16437,670,155,32
16438,671,155,32
16439,671,155,32
16440,671,155,32
16441,671,155,32
16442,671,155,32
16443,672,156,32
16444,672,156,32
16445,672,156,32
16446,672,156,32
16447,672,156,32
16448,673,156,32
16449,673,156,32
16450,673,156,32
16451,673,156,32
16452,673,156,32
16453,674,157,33
16454,674,157,33
16455,674,157,33
16456,674,157,33
16457,674,157,33
16458,675,157,33
16459,675,157,33
16460,675,157,33
16461,675,157,33
16462,675,157,33
16463,676,158,33
16464,676,158,33
16465,676,158,33
16466,676,158,33
16467,676,158,33
16468,677,158,33
16469,677,158,33
16470,677,158,33
16471,677,158,33
16472,677,158,33
16473,678,159,34
16474,678,159,34
16475,678,159,34
16476,678,159,34
16477,678,159,34
16478,679,159,34
16479,679,159,34
16480,679,159,34
16481,679,159,34
16482,679,159,34
16483,680,160,34
16484,680,160,34
16485,680,160,34
16486,680,160,34
16487,680,160,34
16488,681,160,34
16489,681,160,34
16490,681,160,34
16491,681,160,34
16492,681,160,34
16493,682,161,35
16494,682,161,35
16495,682,161,35
16496,682,161,35
16497,682,161,35
16498,683,161,35
16499,683,161,35
16500,683,161,35
16501,683,161,35
16502,683,161,35
16503,684,162,35
16504,684,162,35
16505,684,162,35
16506,684,162,35
16507,684,162,35
16508,685,162,35
16509,685,162,35
16510,685,162,35
16511,685,162,35
16512,685,162,35
16513,686,163,36
16766,646,143,26
16767,646,143,26
16768,646,143,26
16769,646,143,26
16770,647,143,26
16771,647,143,26
16772,647,143,26
16773,647,143,26
16774,647,143,26
16775,648,144,26
16776,648,144,26
16777,648,144,26
16778,648,144,26
16779,648,144,26
16780,649,144,26
16781,649,144,26
16782,649,144,26
16783,649,144,26
16784,649,144,26
16785,650,145,27
16786,650,145,27
16787,650,145,27
16788,650,145,27
16789,650,145,27
16790,651,145,27
16791,651,145,27
16792,651,145,27
16793,651,145,27
16794,651,145,27
16820,657,148,28
16821,657,148,28
16822,657,148,28
16823,657,148,28
16824,657,148,28
16825,658,149,29
16826,658,149,29
16827,658,149,29
16828,658,149,29
16829,658,149,29
16830,659,149,29
16831,659,149,29
16832,659,149,29
16833,659,149,29
16834,659,149,29
16835,660,150,29
16836,660,150,29
16837,660,150,29
16838,660,150,29
16839,660,150,29
16840,661,150,29
16841,661,150,29
16842,661,150,29
16843,661,150,29
16844,661,150,29
16845,662,151,30
16846,662,151,30
16847,662,151,30
16848,662,151,30
16849,662,151,30
16850,663,151,30
16851,663,151,30
16852,663,151,30
16853,663,151,30
16854,663,151,30
16855,664,152,30
16856,664,152,30
16857,664,152,30
16858,664,152,30
16859,664,152,30
16860,665,152,30
16861,665,152,30
16862,665,152,30
16863,665,152,30
16864,665,152,30
16865,666,153,31
16866,666,153,31
16867,666,153,31
16868,666,153,31
16869,666,153,31
16870,667,153,31
16871,667,153,31
16880,669,154,31
16881,669,154,31
16882,669,154,31
16883,669,154,31
16884,669,154,31
16885,670,155,32
16886,670,155,32
16887,670,155,32
16888,670,155,32
16889,670,155,32
16890,671,155,32
16891,671,155,32
16892,671,155,32
16893,671,155,32
16894,671,155,32
16895,672,156,32
16896,672,156,32
16897,672,156,32
16898,672,156,32
16899,672,156,32
16900,673,156,32
16901,673,156,32
16902,673,156,32
16903,673,156,32
16904,673,156,32
16905,674,157,33
16906,674,157,33
16907,674,157,33
16908,674,157,33
16909,674,157,33
16910,675,157,33
16911,675,157,33
16912,675,157,33
16913,675,157,33
16914,675,157,33
16915,676,158,33
16916,676,158,33
16917,676,158,33
16918,676,158,33
16919,676,158,33
16920,677,158,33
16921,677,158,33
16922,677,158,33
16923,677,158,33
16924,677,158,33
16925,678,159,34
16926,678,159,34
16927,678,159,34
16928,678,159,34
16929,678,159,34
16930,679,159,34
16931,679,159,34
16932,679,159,34
16933,679,159,34
16934,679,159,34
16935,680,160,34
16936,680,160,34
16937,680,160,34
16938,680,160,34
16939,680,160,34
16940,681,160,34
16941,681,160,34
16942,681,160,34
16943,681,160,34
16944,681,160,34
16945,682,161,35
16946,682,161,35
16947,682,161,35
16948,682,161,35
16949,682,161,35
16950,683,161,35
16951,683,161,35
16952,683,161,35
16953,683,161,35
16954,683,161,35
16955,684,162,35
16956,684,162,35
16957,684,162,35
16958,684,162,35
16959,684,162,35
16960,685,162,35
16961,685,162,35
16962,685,162,35
16963,685,162,35
16964,685,162,35
16965,686,163,36
16966,686,163,36
17218,646,143,26
17219,646,143,26
17220,646,143,26
17221,646,143,26
17222,647,143,26
17223,647,143,26
17224,647,143,26
17225,647,143,26
17226,647,143,26
17227,648,144,26
17228,648,144,26
17229,648,144,26
17230,648,144,26
17231,648,144,26
17232,649,144,26
17233,649,144,26
17234,649,144,26
17235,649,144,26
17236,649,144,26
17237,650,145,27
17238,650,145,27
17239,650,145,27
17240,650,145,27
17241,650,145,27
17242,651,145,27
17243,651,145,27
17244,651,145,27
17245,651,145,27
17246,651,145,27
17271,656,148,28
17272,657,148,28
17273,657,148,28
17274,657,148,28
17275,657,148,28
17276,657,148,28
17277,658,149,29
17278,658,149,29
17279,658,149,29
17280,658,149,29
17281,658,149,29
17282,659,149,29
17283,659,149,29
17284,659,149,29
17285,659,149,29
17286,659,149,29
17287,660,150,29
17288,660,150,29
17289,660,150,29
17290,660,150,29
17291,660,150,29
17292,661,150,29
17293,661,150,29
17294,661,150,29
17295,661,150,29
17296,661,150,29
17297,662,151,30
17298,662,151,30
17299,662,151,30
17300,662,151,30
17301,662,151,30
17302,663,151,30
17303,663,151,30
17304,663,151,30
17305,663,151,30
17306,663,151,30
17307,664,152,30
17308,664,152,30
17309,664,152,30
17310,664,152,30
17311,664,152,30
17312,665,152,30
17313,665,152,30
17314,665,152,30
17315,665,152,30
17316,665,152,30
17317,666,153,31
17318,666,153,31
17319,666,153,31
17320,666,153,31
17321,666,153,31
17322,667,153,31
17323,667,153,31
17324,667,153,31
17325,667,153,31
17331,668,154,31
17332,669,154,31
17333,669,154,31
17334,669,154,31
17335,669,154,31
17336,669,154,31
17337,670,155,32
17338,670,155,32
17339,670,155,32
17340,670,155,32
17341,670,155,32
17342,671,155,32
17343,671,155,32
17344,671,155,32
17345,671,155,32
17346,671,155,32
17347,672,156,32
17348,672,156,32
17349,672,156,32
17350,672,156,32
17351,672,156,32
17352,673,156,32
17353,673,156,32
17354,673,156,32
17355,673,156,32
17356,673,156,32
17357,674,157,33
17358,674,157,33
17359,674,157,33
17360,674,157,33
17361,674,157,33
17362,675,157,33
17363,675,157,33
17364,675,157,33
17365,675,157,33
17366,675,157,33
17367,676,158,33
17368,676,158,33
17369,676,158,33
17370,676,158,33
17371,676,158,33
17372,677,158,33
17373,677,158,33
17374,677,158,33
17375,677,158,33
17376,677,158,33
17377,678,159,34
17378,678,159,34
17379,678,159,34
17380,678,159,34
17381,678,159,34
17382,679,159,34
17383,679,159,34
17384,679,159,34
17385,679,159,34
17386,679,159,34
17387,680,160,34
17388,680,160,34
17389,680,160,34
17390,680,160,34
17391,680,160,34
17392,681,160,34
17393,681,160,34
17394,681,160,34
17395,681,160,34
17396,681,160,34
17397,682,161,35
17398,682,161,35
17399,682,161,35
17400,682,161,35
17401,682,161,35
17402,683,161,35
17403,683,161,35
17404,683,161,35
17405,683,161,35
17406,683,161,35
17407,684,162,35
17408,684,162,35
17409,684,162,35
17410,684,162,35
17411,684,162,35
17412,685,162,35
17413,685,162,35
17414,685,162,35
17415,685,162,35
17416,685,162,35
17417,686,163,36
17418,686,163,36
17670,646,143,26
17671,646,143,26
17672,646,143,26
17673,646,143,26
17674,647,143,26
17675,647,143,26
17676,647,143,26
17677,647,143,26
17678,647,143,26
17679,648,144,26
17680,648,144,26
17681,648,144,26
17682,648,144,26
17683,648,144,26
17684,649,144,26
17685,649,144,26
17686,649,144,26
17687,649,144,26
17688,649,144,26
17689,650,145,27
17690,650,145,27
17691,650,145,27
17692,650,145,27
17693,650,145,27
17694,651,145,27
17695,651,145,27
17696,651,145,27
17697,651,145,27
17698,651,145,27
17720,656,148,28
17721,656,148,28
17722,656,148,28
17723,656,148,28
17724,657,148,28
17725,657,148,28
17726,657,148,28
17727,657,148,28
17728,657,148,28
17729,658,149,29
17730,658,149,29
17731,658,149,29
17732,658,149,29
17733,658,149,29
17734,659,149,29
17735,659,149,29
17736,659,149,29
17737,659,149,29
17738,659,149,29
17739,660,150,29
17740,660,150,29
17741,660,150,29
17742,660,150,29
17743,660,150,29
17744,661,150,29
17745,661,150,29
17746,661,150,29
17747,661,150,29
17748,661,150,29
17749,662,151,30
17750,662,151,30
17751,662,151,30
17752,662,151,30
17753,662,151,30
17754,663,151,30
17755,663,151,30
17756,663,151,30
17757,663,151,30
17758,663,151,30
17759,664,152,30
17760,664,152,30
17761,664,152,30
17762,664,152,30
17763,664,152,30
17764,665,152,30
17765,665,152,30
17766,665,152,30
17767,665,152,30
17768,665,152,30
17769,666,153,31
17770,666,153,31
17771,666,153,31
17772,666,153,31
17773,666,153,31
17774,667,153,31
17775,667,153,31
17776,667,153,31
17777,667,153,31
17778,667,153,31
17779,668,154,31
17781,668,154,31
17782,668,154,31
17783,668,154,31
17784,669,154,31
17785,669,154,31
17786,669,154,31
17787,669,154,31
17788,669,154,31
17789,670,155,32
17790,670,155,32
17791,670,155,32
17792,670,155,32
17793,670,155,32
17794,671,155,32
17795,671,155,32
17796,671,155,32
17797,671,155,32
17798,671,155,32
17799,672,156,32
17800,672,156,32
17801,672,156,32
17802,672,156,32
17803,672,156,32
17804,673,156,32
17805,673,156,32
17806,673,156,32
17807,673,156,32
17808,673,156,32
17809,674,157,33
17810,674,157,33
17811,674,157,33
17812,674,157,33
17813,674,157,33
17814,675,157,33
17815,675,157,33
17816,675,157,33
17817,675,157,33
17818,675,157,33
17819,676,158,33
17820,676,158,33
17821,676,158,33
17822,676,158,33
17823,676,158,33
17824,677,158,33
17825,677,158,33
17826,677,158,33
17827,677,158,33
17828,677,158,33
17829,678,159,34
17830,678,159,34
17831,678,159,34
17832,678,159,34
17833,678,159,34
17834,679,159,34
17835,679,159,34
17836,679,159,34
17837,679,159,34
17838,679,159,34
17839,680,160,34
17840,680,160,34
17841,680,160,34
17842,680,160,34
17843,680,160,34
17844,681,160,34
17845,681,160,34
17846,681,160,34
17847,681,160,34
17848,681,160,34
17849,682,161,35
17850,682,161,35
17851,682,161,35
17852,682,161,35
17853,682,161,35
17854,683,161,35
17855,683,161,35
17856,683,161,35
17857,683,161,35
17858,683,161,35
17859,684,162,35
17860,684,162,35
17861,684,162,35
17862,684,162,35
17863,684,162,35
17864,685,162,35
17865,685,162,35
17866,685,162,35
17867,685,162,35
17868,685,162,35
17869,686,163,36
17870,686,163,36
18122,737,189,49
18123,737,189,49
18124,737,189,49
18125,737,189,49
18126,738,189,49
18127,738,189,49
18128,738,189,49
18129,738,189,49
18130,738,189,49
18131,739,190,49
18132,739,190,49
18133,739,190,49
18134,739,190,49
18135,739,190,49
18136,740,190,49
18137,740,190,49
18138,740,190,49
18139,740,190,49
18140,740,190,49
18141,741,191,50
18142,741,191,50
18143,741,191,50
18144,741,191,50
18145,741,191,50
18146,742,191,50
18147,742,191,50
18148,742,191,50
18149,742,191,50
18150,742,191,50
18151,743,192,50
18152,743,192,50
18171,747,194,51
18172,747,194,51
18173,747,194,51
18174,747,194,51
18175,747,194,51
18176,748,194,51
18177,748,194,51
18178,748,194,51
18179,748,194,51
18180,748,194,51
18181,749,195,52
18182,749,195,52
18183,749,195,52
18184,749,195,52
18185,749,195,52
18186,750,195,52
18187,750,195,52
18188,750,195,52
18189,750,195,52
